"SMILES","CASRN","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","PgP inhibitor","Dataset","Cell line","INCHI_KEY"
"OCCN(CCO)C1=NC2=C(C=N1)N=C(N=C2N1CCCCC1)N(CCO)CCO","-","-","AUTO_31","Mopidamol","A110664","21413792","-","-","no","","","FOYWNSCCNCUEPU-UHFFFAOYSA"
"CC(C)C1NC(=O)C(NC(=O)C2=CC=C(C)C3=C2N=C2C(O3)=C(C)C(=O)C(N)=C2C(=O)NC2C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(NC2=O)C(C)C)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O","-","-","AUTO_34","actinomycin D","A110664","21413792","-","-","no","","","RJURFGZVJUQBHK-UHFFFAOYSA"
"OC(CNCCCCCCNCC(O)C1=CC(O)=C(O)C=C1)C1=CC(O)=C(O)C=C1","-","-","AUTO_35","HEXOPRENALINE","A110664","21413792","-","-","no","","","OXLZNBCNGJWPRV-UHFFFAOYSA"
"CNC(=O)O\N=C\C(C)(C)SC","-","-","AUTO_36","Aldicarb","A110664","21413792","-","-","no","","","QGLZXHRNAYXIBU-WEVVVXLNSA"
"CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C","-","-","AUTO_37","neostigmine","A110664","21413792","-","-","no","","","ALWKGYPQUAPLQC-UHFFFAOYSA"
"C1CN(CCN1)C1=NC2=C(C=CC=C2)C=C1","-","-","AUTO_38","quipazine","A110664","21413792","-","-","no","","","XRXDAJYKGWNHTQ-UHFFFAOYSA"
"CN\C(NC#N)=N/CCSCC1=C(C)NC=N1","-","-","AUTO_39","Cimetidine","A110664","21413792","-","-","no","","","AQIXAKUUQRKLND-UHFFFAOYSA"
"Cl.COC1=CC=C(CCNC(C)C(O)C2=CC(NS(C)(=O)=O)=C(O)C=C2)C=C1","-","-","AUTO_40","Mesuprine","A110664","21413792","-","-","no","","","VAGQLQXTJWXCIV-UHFFFAOYSA"
"OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1","-","-","AUTO_41","Fluconazole","A110664","21413792","-","-","no","","","RFHAOTPXVQNOHP-UHFFFAOYSA"
"CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1","-","-","AUTO_42","Tripelennamine","A110664","21413792","-","-","no","","","UFLGIAIHIAPJJC-UHFFFAOYSA"
"CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CN(C)C4=CC=CC(=C34)C2=C1","-","-","AUTO_44","Methysergide","A110664","21413792","-","-","no","","","KPJZHOPZRAFDTN-ZRGWGRIASA"
"Cl[H].[H]N(C([H])([H])[H])C1(C2=C([H])C([H])=C([H])C([H])=C2Cl)C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H]","-","-","AUTO_45","ketamine","A110664","21413792","-","-","no","","","VCMGMSHEPQENPE-UHFFFAOYSA"
"CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC","-","-","AUTO_46","Metoclopramide","A110664","21413792","-","-","no","","","TTWJBBZEZQICBI-UHFFFAOYSA"
"COC1=CC(\C=C\C(=O)N2CCN(CC(O)=O)CC2)=CC(OC)=C1OC","-","-","AUTO_47","Cinepazic acid","A110664","21413792","-","-","no","","","XDCDHIJFRRLVST-SNAWJCMRSA"
"CCN(CC)CC(=O)NC1=C(C)C=CC=C1C","-","-","AUTO_48","lidocaine","A110664","21413792","-","-","no","","","NNJVILVZKWQKPM-UHFFFAOYSA"
"C[N+]1(CCC(C(N)=O)(C2=CC=CC=C2)C2=CC=CC=C2)CCCCC1","-","-","AUTO_51","fenpiverinium","A110664","21413792","-","-","no","","","QDIYJDPBMZUZEH-UHFFFAOYSA"
"C1CN(CCN1)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1","-","-","AUTO_52","PERAFENSINE","A110664","21413792","-","-","no","","","BHHDTFRLKOTSKW-UHFFFAOYSA"
"CNC(=O)O\N=C\C(C)(C)S(C)(=O)=O","-","-","AUTO_53","Aldoxycarb","A110664","21413792","-","-","no","","","YRRKLBAKDXSTNC-WEVVVXLNSA"
"CN(C)CCN(CC1=CC=CS1)C1=CC=CC=C1","-","-","AUTO_54","Methaphenilene","A110664","21413792","-","-","no","","","LDYJXVUOVPVZKA-UHFFFAOYSA"
"OCCN1CCN(CCCN2C3=CC=CC=C3C=CC3=CC=CC=C23)CC1","-","-","AUTO_55","Opipramol","A110664","21413792","-","-","no","","","YNZFUWZUGRBMHL-UHFFFAOYSA"
"CN1CCCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1","-","-","AUTO_56","Homochlorocyclizine","A110664","21413792","-","-","no","","","WEUCDJCFJHYFRL-UHFFFAOYSA"
"OC1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C#N)CC1","-","-","AUTO_58","Propericiazine","A110664","21413792","-","-","no","","","LUALIOATIOESLM-UHFFFAOYSA"
"COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(CC(O)(CC3OC3CC(N)C(O)C(C)O3)C(=O)CO)C(O)=C1C2=O","-","-","AUTO_59","Doxorubicin","A110664","21413792","-","-","no","","","AOJJSUZBOXZQNB-UHFFFAOYSA"
"CC(C)(C)NCC(O)COC1=CC=C(NC(=O)NC2CCCCC2)C=C1","-","-","AUTO_60","Talinolol","A110664","21413792","-","-","no","","","MXFWWQICDIZSOA-UHFFFAOYSA"
"OCC1O[C@@H](OC2=C(O)C=C(C=C2)C2=CC(=O)C3=C(O)C=C(O)C=C3O2)C(O)[C@H](O)[C@@H]1O","-","-","AUTO_61","Luteolin-4'-O-glucoside","A110664","21413792","-","-","no","","","UHNXUSWGOJMEFO-HXBJIUPGSA"
"CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1[NH+]1CCCC1)C(=O)CC1=CC=CC=C1","-","-","AUTO_65","U-69593","A110664","21413792","-","-","no","","","PGZRDDYTKFZSFR-ONTIZHBOSA"
"CN1CCC(CC1)N(Cc1cccs1)c1ccccc1","-","-","AUTO_66","Thenaldine","A110664","21413792","-","-","no","","","KLOHYVOVXOUKQI-UHFFFAOYSA"
"CCC(C1=NOC(CCN(CC)CC)=N1)C1=CC=CC=C1","-","-","AUTO_67","Proxazole","A110664","21413792","-","-","no","","","OLTAWOVKGWWERU-UHFFFAOYSA"
"CCCC(C)(COC(N)=O)COC(N)=O","-","-","AUTO_68","Meprobamate","A110664","21413792","-","-","no","","","NPPQSCRMBWNHMW-UHFFFAOYSA"
"CN1CCC(CC1)=C1C2=CC=CC=C2C(O)C2=CC=CC=C12","-","-","AUTO_69","DANITRACEN","A110664","21413792","-","-","no","","","HLBRHTFSMMEHPK-UHFFFAOYSA"
"NC1=C2CCCCC2=NC2=CC=CC=C12","-","-","AUTO_70","Tacrine","A110664","21413792","-","-","no","","","YLJREFDVOIBQDA-UHFFFAOYSA"
"CN(C)CCCN1C2=CC(Cl)=CC=C2SC2=C1C=CC(O)=C2","-","-","AUTO_71","7-Hydroxychlorpromazine","A110664","21413792","-","-","no","","","HICFFJZGXWEIHN-UHFFFAOYSA"
"O=C1OC(CCN2CCCCC2)OC1(C1=CC=CC=C1)C1=CC=CC=C1","-","-","AUTO_72","Pipoxolan","A110664","21413792","-","-","no","","","DXSUDONPFZKWOO-UHFFFAOYSA"
"OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1","-","-","AUTO_73","Biperiden","A110664","21413792","-","-","no","","","YSXKPIUOCJLQIE-UHFFFAOYSA"
"C1=CC2=CC3=CC=CC=C3N=C2C=C1","-","-","AUTO_74","acridine","A110664","21413792","-","-","no","","","DZBUGLKDJFMEHC-UHFFFAOYSA"
"CCC(C(=O)OCCN(CC)CC)C1=CC=CC=C1","-","-","AUTO_75","Butethamate","A110664","21413792","-","-","no","","","CKWHSYRZDLWQFV-UHFFFAOYSA"
"CCN(CC)CCOC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1","-","-","AUTO_76","BENACTYZINE","A110664","21413792","-","-","no","","","IVQOFBKHQCTVQV-UHFFFAOYSA"
"CCN1C=C(C(O)=O)C(=O)C2=CN=C(N=C12)N1CCCC1","-","-","AUTO_78","Piromidic Acid","A110664","21413792","-","-","no","","","RCIMBBZXSXFZBV-UHFFFAOYSA"
"[H]OC([H])([H])C1=C(Cl)N=C(N1C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1C1=NN([H])N=N1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]","-","-","AUTO_80","Losartan","A110664","21413792","-","-","no","","","PSIFNNKUMBGKDQ-UHFFFAOYSA"
"NC1=C(C#N)C(N(N1)C1=CC=CC=C1)=C(C=C1C=NC2=CC=CC=C12)C#N","-","-","AUTO_82","AG-1112","A110664","21413792","-","-","no","","","RSFKRFKFHWKVMU-UHFFFAOYSA"
"CCN(CC)CCOC(=O)C(CC1=CC=CC=C1)C1=CC=CC=C1","-","-","AUTO_83","Spasmadryl","A110664","21413792","-","-","no","","","ZPBUOZUUFHJROO-UHFFFAOYSA"
"FC(F)(F)C1=CC=C(C=C1)C1=CC=C(OCCN2CCCC2)C=C1","-","-","AUTO_84","Boxidine","A110664","21413792","-","-","no","","","FOCUKKUAGZPPCU-UHFFFAOYSA"
"SPS","-","-","AUTO_85","SPS 1841","A110664","21413792","-","-","no","","","XBLGMCJPKJKWOK-UHFFFAOYSA"
"[H+].O.[Cl-].CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1","-","-","AUTO_86","Methixene","A110664","21413792","-","-","no","","","RAOHHYUBMJLHNC-UHFFFAOYSA"
"CNC(=O)OC1=C2C=CC=CC2=CC=C1","-","-","AUTO_87","carbaryl","A110664","21413792","-","-","no","","","CVXBEEMKQHEXEN-UHFFFAOYSA"
"CCN(CC)CCOC(=O)C(C1CCCCC1)C1=CC=CC=C1","-","-","AUTO_88","drofenine","A110664","21413792","-","-","no","","","AGJBLWCLQCKRJP-UHFFFAOYSA"
"ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1","-","-","AUTO_89","tioconazole","A110664","21413792","-","-","no","","","QXHHHPZILQDDPS-UHFFFAOYSA"
"[H]C1=C([H])N(C([H])=N1)C([H])([H])C([H])(OC([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C(Cl)C([H])=C(Cl)C([H])=C1[H]","-","-","AUTO_91","Econazole","A110664","21413792","-","-","no","","","LEZWWPYKPKIXLL-UHFFFAOYSA"
"COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O","-","-","AUTO_92","Phosmet","A110664","21413792","-","-","no","","","LMNZTLDVJIUSHT-UHFFFAOYSA"
"CO[C@@H]([C@@H]1CC2=CC3=CC(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@@H](OC)[C@@H](C)O5)[C@@H](OC(C)=O)[C@@H](C)O4)=CC(O)=C3C(O)=C2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@@H](OC(=O)C(C)C)[C@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1)C(=O)[C@@H](O)[C@@H](C)O","-","-","AUTO_93","Olivomycin A","A110664","21413792","-","-","no","","","OCOLTXUAPMAMPP-AJVJTBPOSA"
"COC1=CC=C(C=C1)N(CCCC(O)=O)C(=O)C1=CC=C(Cl)C=C1","-","-","AUTO_94","CLANOBUTIN","A110664","21413792","-","-","no","","","VUPBWNXFSDRWJE-UHFFFAOYSA"
"CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2","-","-","AUTO_95","Warfarin","A110664","21413792","-","-","no","","","PJVWKTKQMONHTI-UHFFFAOYSA"
"ClC1=CC=C(COC(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1","-","-","AUTO_96","miconazole","A110664","21413792","-","-","no","","","BYBLEWFAAKGYCD-UHFFFAOYSA"
"CC1(OC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1)C=C","-","-","AUTO_97","Vinclozolin","A110664","21413792","-","-","no","","","FSCWZHGZWWDELK-UHFFFAOYSA"
"CN(C\C=C\C#CC(C)(C)C)CC1=C2C=CC=CC2=CC=C1","-","-","AUTO_98","terbinafine","A110664","21413792","-","-","no","","","DOMXUEMWDBAQBQ-WEVVVXLNSA"
"[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3","-","-","AUTO_99","estrone","A110664","21413792","-","-","no","","","DNXHEGUUPJUMQT-CBZIJGRNSA"
"[Cl-].OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCC[NH+]3CCCCC3)C=C2)C2=CC=C(O)C=C2S1","-","-","AUTO_100","Keoxifene","A110664","21413792","-","-","no","","","BKXVVCILCIUCLG-UHFFFAOYSA"
"C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1","-","-","AUTO_101","perhexilline","A110664","21413792","-","-","no","","","CYXKNKQEMFBLER-UHFFFAOYSA"
"CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12","-","-","AUTO_102","Simvastatin acid","A110664","21413792","-","-","no","","","XWLXKKNPFMNSFA-HGQWONQESA"
"ClC1=CC2=C(SC3=CC=CC=C3\C2=C/C2CN3CCC2CC3)C=C1","-","-","AUTO_103","NUCLOTIXENE","A110664","21413792","-","-","no","","","FCXKKBQJIUTOHH-WOJGMQOQSA"
"CC(C)C(C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1","-","-","AUTO_104","Fenvalerate","A110664","21413792","-","-","no","","","NYPJDWWKZLNGGM-UHFFFAOYSA"
"[Cl-].COC1=CC2=CC3=[N+](C=CC4=CC(OC)=C(OC)C=C34)C(C)=C2C=C1OC","-","-","AUTO_105","Coralyne","A110664","21413792","-","-","no","","","PDYBUYVOPAJLKP-UHFFFAOYSA"
"C1=CC=C(C=C1)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1","-","-","AUTO_106","TPP","A110664","21413792","-","-","no","","","USFPINLPPFWTJW-UHFFFAOYSA"
"[H]C([H])([H])N","-","-","AUTO_107","Methylamine","A110664","21413792","-","-","no","","","BAVYZALUXZFZLV-UHFFFAOYSA"
"C1CN(CCN1)C1=CC=CC2=C1OCCO2","-","-","AUTO_108","ELTOPRAZINE","A110664","21413792","-","-","no","","","WVLHGCRWEHCIOT-UHFFFAOYSA"
"CCN1C=C(C(O)=O)C(=O)C2=CN=C(N=C12)N1CCNCC1","-","-","AUTO_110","Pipemidic acid","A110664","21413792","-","-","no","","","JOHZPMXAZQZXHR-UHFFFAOYSA"
"[H]OC(=O)[C@]1([H])[C@@]([H])(O[H])C([H])([H])[C@]2(O[H])O[C@@]1([H])C([H])([H])[C@@]([H])(OC1([H])OC([H])(C([H])([H])[H])C([H])(O[H])C([H])(N([H])[H])C1([H])O[H])\C([H])=C(/[H])\C(\[H])=C(/[H])\C(\[H])=C(/[H])\C(\[H])=C(/[H])\C(\[H])=C(/[H])\C(\[H])=C(/[H])\C(\[H])=C([H])\[C@]([H])(C([H])([H])[H])[C@@]([H])(O[H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C2([H])[H])C([H])([H])[H]","-","-","AUTO_111","amphotericin b","A110664","21413792","-","-","no","","","APKFDSVGJQXUKY-UPWJBAEMSA"
"CC(CC1=CC2=C(OCO2)C=C1)NCC(O)C1=CC=C(O)C(O)=C1","-","-","AUTO_112","Protokylol","A110664","21413792","-","-","no","","","LUMAEVHDZXIGEP-UHFFFAOYSA"
"COC1=CC=C(CN(CCN(C)C)C2=CC=CC=N2)C=C1","-","-","AUTO_113","Pyrilamine","A110664","21413792","-","-","no","","","YECBIJXISLIIDS-UHFFFAOYSA"
"CC(C)(C)NC(=O)C1CN(CC2=CN=CC=C2)CCN1CC(O)CC(CC1=CC=CC=C1)C(=O)NC1C(O)CC2=CC=CC=C12","-","-","AUTO_114","Indinavir","A110664","21413792","-","-","no","","","CBVCZFGXHXORBI-UHFFFAOYSA"
"CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1","-","-","AUTO_115","dobutamine","A110664","21413792","-","-","no","","","JRWZLRBJNMZMFE-UHFFFAOYSA"
"C(C1COC2=CC=CC=C2O1)N1CCN(CC2COC3=CC=CC=C3O2)CC1","-","-","AUTO_116","Dibozan","A110664","21413792","-","-","no","","","PDDQPUUOEBGDSN-UHFFFAOYSA"
"COC1=C(OC)C2=C(C=C1)C=C1C3=CC4=C(OCO4)C=C3CC[N+]1=C2","-","-","AUTO_117","Berberine","A110664","21413792","-","-","no","","","YBHILYKTIRIUTE-UHFFFAOYSA"
"NC12CC3CC(CC(C3)C1)C2","-","-","AUTO_118","Amantadine","A110664","21413792","-","-","no","","","DKNWSYNQZKUICI-URIMCQPQSA"
"[H]N([H])C(=NC(=O)C([H])([H])C1=C(Cl)C([H])=C([H])C([H])=C1Cl)N([H])[H]","-","-","AUTO_119","Guanfacine","A110664","21413792","-","-","no","","","INJOMKTZOLKMBF-UHFFFAOYSA"
"OCCN1CCN(CC1)C(=O)CN1C(=O)SC2=C1C=C(Cl)C=C2","-","-","AUTO_120","Tiaramide","A110664","21413792","-","-","no","","","HTJXMOGUGMSZOG-UHFFFAOYSA"
"CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1","-","-","AUTO_121","Chlorcyclizine","A110664","21413792","-","-","no","","","WFNAKBGANONZEQ-UHFFFAOYSA"
"CSN","-","-","AUTO_122","NSC 359449","A110664","21413792","-","-","no","","","XOVSRHHCHKUFKM-UHFFFAOYSA"
"[H]N1C([H])=C(C2=C1C([H])=C([H])C(=C2[H])C([H])([H])C([H])([H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@]1([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]","-","-","AUTO_123","eletriptan","A110664","21413792","-","-","no","","","PWVXXGRKLHYWKM-LJQANCHMSA"
"NC(=N)N\N=C\C1=C(Cl)C=CC=C1Cl","-","-","AUTO_124","Guanabenz","A110664","21413792","-","-","no","","","WDZVGELJXXEGPV-YIXHJXPBSA"
"COC1=CC=CC=C1N1CCN(CCC2=C(NC(=O)O2)C2=CC=C(F)C=C2)CC1","-","-","AUTO_125","ZOLOPERONE","A110664","21413792","-","-","no","","","FCMGKQUKZIJJSH-UHFFFAOYSA"
"CNC(=O)OC1=CC=CC=C1OC(C)C","-","-","AUTO_126","propoxur","A110664","21413792","-","-","no","","","ISRUGXGCCGIOQO-UHFFFAOYSA"
"[H]OC1=C(OC([H])([H])[H])C([H])=C([H])C(=C1[H])C1=C([H])C(=O)C2=C(O[H])C([H])=C(O[C@]3([H])O[C@]([H])(C([H])([H])O[C@]4([H])O[C@@]([H])(C([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]4([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])C([H])=C2O1","-","-","AUTO_127","Diosmin","A110664","21413792","-","-","no","","","GZSOSUNBTXMUFQ-YFAPSIMESA"
"C[C@H]1CC=C[C@H]2[C@H](O)C(C)=C(C)C3[C@H](CC4=CC=CC=C4)NC(=O)[C@@]23[C@H](OC(C)=O)C=C[C@@](C)(O)C1=O","-","-","AUTO_128","Cytochalasin C","A110664","21413792","-","-","no","","","NAIODHJWOHMDJX-VBWDGLFXSA"
"NC(=O)C1C2=CC=CC=C2C=CC2=C1C=CC=C2","-","-","AUTO_129","Citenamide","A110664","21413792","-","-","no","","","HXQAPLNYYFQSFU-UHFFFAOYSA"
"COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1","-","-","AUTO_130","Diosmetin","A110664","21413792","-","-","no","","","MBNGWHIJMBWFHU-UHFFFAOYSA"
"CC(CC1=CC=CC=C1)NCCC1C2=CC=CC=C2SC2=CC=CC=C12","-","-","AUTO_131","TIXADIL","A110664","21413792","-","-","no","","","OSXOGVJHQHLKFO-UHFFFAOYSA"
"COC1=CC=C(Cl)C=C1C(=O)NCCC1=CC=C(C=C1)C(O)=O","-","-","AUTO_132","MEGLITINIDE","A110664","21413792","-","-","no","","","SWLAMJPTOQZTAE-UHFFFAOYSA"
"C1CCC(CC1)C(=CC1CCCCN1)C1CCCCC1","-","-","AUTO_133","Hexadiline","A110664","21413792","-","-","no","","","IVOHRXZUGYYJIZ-UHFFFAOYSA"
"CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=C(C=CC=C2)C1=O","-","-","AUTO_135","dialifos","A110664","21413792","-","-","no","","","MUMQYXACQUZOFP-UHFFFAOYSA"
"CNC1=C(C(O)=O)C2=C(OC(C[C@@H]3OC4(CC[C@@H]3C)O[C@H](C(C)C(=O)C3=CC=CN3)[C@H](C)C[C@H]4C)=N2)C=C1","-","-","AUTO_137","Calcimycin","A110664","21413792","-","-","no","","","HIYAVKIYRIFSCZ-CVXKHCKVSA"
"CCC\C=C\C=C\C(=O)O[C@H]1\C(C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3CC(OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C\C(C[C@@H](O4)\C=C/C(C)(C)[C@]1(O)O2)=C\C(=O)OC)O3)[C@@H](C)O)=C\C(=O)OC","-","-","AUTO_138","Bryostatin","A110664","21413792","-","-","no","","","MJQUEDHRCUIRLF-GDWKICKFSA"
"OCCN(CCO)C1=NC(N2CCCCC2)=C2N=C(N=C(N3CCCCC3)C2=N1)N(CCO)CCO","-","-","AUTO_139","RA-8","A110664","21413792","-","-","yes","","","IZEKFCXSFNUWAM-UHFFFAOYSA"
"CNC(=O)OC1=CC=C2N(C)C3N(C)CCC3(C)C2=C1","-","-","AUTO_140","physostigmine","A110664","21413792","-","-","yes","","","PIJVFDBKTWXHHD-UHFFFAOYSA"
"CN1CCN(CC1)C1=NC2=C(CC3=C1C=CC=C3)C=CC=C2","-","-","AUTO_143","Perlapine","A110664","21413792","-","-","yes","","","PWRPUAKXMQAFCJ-UHFFFAOYSA"
"ClC1=CC=C2OC3=C(C=CC=C3)N=C(N3CCNCC3)C2=C1","-","-","AUTO_144","Amoxapine","A110664","21413792","-","-","yes","","","QWGDMFLQWFTERH-UHFFFAOYSA"
"FC1=CC=C(OCCCN2CCC3(CC2)N(CNC3=O)C2=CC=CC=C2)C=C1","-","-","AUTO_149","SPIRAMIDE","A110664","21413792","-","-","yes","","","FJUKDAZEABGEIH-UHFFFAOYSA"
"CNCC(C1=CC=C(OC)C=C1)C1(O)CCCCC1","-","-","AUTO_150","N-desmethyl-venlafaxine","A110664","21413792","-","-","yes","","","MKAFOJAJJMUXLW-UHFFFAOYSA"
"COC1=CC=CC=C1N1CCN(CC(O)COC2=CC(OC)=C(OC)C(OC)=C2)CC1","-","-","AUTO_151","ENCIPRAZINE","A110664","21413792","-","-","yes","","","KSQCNASWXSCJTD-UHFFFAOYSA"
"FC1=CC=C(C=C1)C(=O)CCCN1CCN(CC1)C1=CC2=C(C=CC=C2)C=N1","-","-","AUTO_152","CINUPERONE","A110664","21413792","-","-","yes","","","YLCFZLMWTUMGKY-UHFFFAOYSA"
"CCOC(CN1CCN(CC(C)C(=O)C2=CC=CC=C2)CC1)C1=CC=CC=C1","-","-","AUTO_153","Eprazinone","A110664","21413792","-","-","yes","","","BSHWLCACYCVCJE-UHFFFAOYSA"
"Cl.Cl.Cl.O[C@@H](COC1=CC=CC2=C1C=CC=N2)CN1CCN(CC1)C1C2=CC=CC=C2[C@@H]2[C@H](C3=CC=CC=C13)C2(F)F","-","-","AUTO_154","LY335979","A110664","21413792","-","-","yes","","","ZPFVQKPWGDRLHL-ZLYBXYBFSA"
"CN(C)CCCN1C2=CC(Cl)=CC=C2S(=O)C2=C1C=CC=C2","-","-","AUTO_156","OPROMAZINE","A110664","21413792","-","-","yes","","","QEPPAOXKZOTMPM-UHFFFAOYSA"
"COC1=C(OC)C=C(C[C@@H]2NCCC3=CC(OC)=C(OC)C=C23)C=C1","-","-","AUTO_157","N-Norlaudanosine","A110664","21413792","-","-","yes","","","YXWQTVWJNHKSCC-INIZCTEOSA"
"COC1=CC2=C(C=C1OC)C(CCN1CCN(CC1)C1=CC=CC=C1)=C(C)N2","-","-","AUTO_158","Oxypertine","A110664","21413792","-","-","yes","","","XCWPUUGSGHNIDZ-UHFFFAOYSA"
"OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1","-","-","AUTO_159","Haloperidol","A110664","21413792","-","-","yes","","","LNEPOXFFQSENCJ-UHFFFAOYSA"
"CC(C1=C(CCN(C)C)CC2=CC=CC=C12)C1=CC=CC=N1","-","-","AUTO_160","Dimethindene","A110664","21413792","-","-","yes","","","MVMQESMQSYOVGV-UHFFFAOYSA"
"CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1","-","-","AUTO_161","THIETHYLPERAZINE","A110664","21413792","-","-","yes","","","XCTYLCDETUVOIP-UHFFFAOYSA"
"COC1=C(OC)C=C(CCNCC(O)COC2=CC(C)=CC=C2)C=C1","-","-","AUTO_162","Bevantolol","A110664","21413792","-","-","yes","","","HXLAFSUPPDYFEO-UHFFFAOYSA"
"CN1CCCC(C1)OC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1","-","-","AUTO_163","Propenzolate","A110664","21413792","-","-","yes","","","LCFBCKSQWVQIBY-UHFFFAOYSA"
"CC1=CC=CC=C1N1CCN(CC1)C1CCC2=C(C1)C=CC(O)=C2","-","-","AUTO_164","Tolnapersine","A110664","21413792","-","-","yes","","","ZYGBSDBJSDMKLV-UHFFFAOYSA"
"COC1=CC(=CC(OC)=C1OC)C(=O)C(=O)N1CCCC[C@H]1C(=O)OC(CCCC1=CN=CC=C1)CCCC1=CC=CN=C1","-","-","AUTO_165","Biricodar","A110664","21413792","-","-","yes","","","CGVWPQOFHSAKRR-NDEPHWFRSA"
"CC[C@@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)[C@@H](C)[C@@H](O)[C@]1(C)O","-","-","AUTO_166","Roxithromycin","A110664","21413792","-","-","yes","","","RXZBMPWDPOLZGW-LPCJVROSSA"
"CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1","-","-","AUTO_169","D784","A110664","21413792","-","-","yes","","","SOYKEARSMXGVTM-HNNXBMFYSA"
"CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1","-","-","AUTO_170","propafenone","A110664","21413792","-","-","yes","","","JWHAUXFOSRPERK-UHFFFAOYSA"
"CCOC(=O)C1=C(COCCN)NC(C)=C([C@@H]1C1=CC=CC=C1Cl)C(=O)OC","-","-","AUTO_171","Amlodipine","A110664","21413792","-","-","yes","","","HTIQEAQVCYTUBX-KRWDZBQOSA"
